1,111962,-0.1178368106,-1.3159178495,-47.8515052795,-0.7626459599,-0.7177710533,-23.9253044128,9.6332626343,-1.3158798218,-322.9904174805
2,111975,-0.1118553653,0.5981445313,191.4062347412,-0.7458979487,1.6748011112,239.2572174072,9.6153182983,-1.7944335938,-47.8553771973
3,111988,-0.1046776325,0.7177733183,11.9628791809,-0.7554682493,-0.9570300579,-263.1831359863,9.6368513107,2.1533012390,394.7734985352
4,112001,-0.1010887623,0.3588870168,-35.8886299133,-0.7614496946,-0.5981445313,35.8885536194,9.6452255249,0.8374214172,-131.5879821777
5,112014,-0.1106590778,-0.9570315480,-131.5918579102,-0.7530756593,0.8374035358,143.5548095703,9.6129255295,-3.2299995422,-406.7420959473
6,112027,-0.1118553653,-0.1196287572,83.7402801514,-0.7494868040,0.3588855267,-47.8518028259,9.6165142059,0.3588676453,358.8867187500
7,112040,-0.1046776325,0.7177733183,83.7402114868,-0.7554682493,-0.5981445313,-95.7030105591,9.6248884201,0.8374214172,47.8553771973
8,112053,-0.0998924747,0.4785157740,-23.9257545471,-0.7482904792,0.7177770138,131.5921630859,9.6165142059,-0.8374214172,-167.4842834473
9,112066,-0.1154442355,-1.5551761389,-203.3691864014,-0.7470942140,0.1196265221,-59.8150520325,9.6583890915,4.1874885559,502.4909973145
10,112079,-0.1022850499,1.3159185648,287.1094665527,-0.7530756593,-0.5981445313,-71.7771072388,9.6536045074,-0.4784584045,-466.5946960449
11,112092,-0.1154442355,-1.3159185648,-263.1837158203,-0.7602533698,-0.7177710533,-11.9626522064,9.6476230621,-0.5981445313,-11.9686126709
12,112105,-0.1022850499,1.3159185648,263.1837158203,-0.7518793941,0.8373975754,155.5168609619,9.6224956512,-2.5127410889,-191.4596557617
13,112118,-0.1142479405,-1.1962890625,-251.2207489014,-0.7506830692,0.1196324825,-71.7765121460,9.6284770966,0.5981445313,311.0885620117
14,112131,-0.0998924747,1.4355466366,263.1835632324,-0.7602533698,-0.9570300579,-107.6662597656,9.6296739578,0.1196861267,-47.8458404541
15,112144,-0.0891258717,1.0766602755,-35.8886375427,-0.7423090339,1.7944335938,275.1463623047,9.6129255295,-1.6748428345,-179.4528961182
16,112157,-0.1082664952,-1.9140623808,-299.0722656250,-0.7518793941,-0.9570360184,-275.1469726563,9.6284770966,1.5551567078,322.9999694824
17,112170,-0.1082664952,0.0000000000,191.4062347412,-0.7518793941,0.0000000000,95.7036056519,9.6464214325,1.7944335938,23.9276885986
18,112183,-0.1070702076,0.1196287572,11.9628763199,-0.7590571046,-0.7177710533,-71.7771072388,9.6368513107,-0.9570121765,-275.1445922852
19,112196,-0.0927147418,1.4355466366,131.5917816162,-0.7387201786,2.0336925983,275.1463623047,9.6260852814,-1.0766029358,-11.9590759277
20,112209,-0.1034813449,-1.0766602755,-251.2207031250,-0.7554682493,-1.6748070717,-370.8499755859,9.6308698654,0.4784584045,155.5061340332
21,112222,-0.1118553653,-0.8374020457,23.9258232117,-0.7351313233,2.0336925983,370.8499755859,9.6308698654,0.0000000000,-47.8458404541
22,112235,-0.1142479405,-0.2392575145,59.8144531250,-0.7470942140,-1.1962890625,-322.9981689453,9.6404399872,0.9570121765,95.7012176514
23,112248,-0.1022850499,1.1962890625,143.5546722412,-0.7494868040,-0.2392590046,95.7030105591,9.6201038361,-2.0336151123,-299.0627441406
24,112261,-0.0951073170,0.7177733183,-47.8515739441,-0.7458979487,0.3588855267,59.8144531250,9.6212997437,0.1195907593,215.3205871582
25,112274,-0.1070702076,-1.1962890625,-191.4062347412,-0.7710199952,-2.5122046471,-287.1090087891,9.6260852814,0.4785537720,35.8963012695
26,112287,-0.1010887623,0.5981445313,179.4433593750,-0.7506830692,2.0336925983,454.5897521973,9.6320667267,0.5981445313,11.9590759277
27,112300,-0.1010887623,0.0000000000,-59.8144531250,-0.7411127687,0.9570300579,-107.6662597656,9.6404399872,0.8373260498,23.9181518555
28,112313,-0.1154442355,-1.4355473518,-143.5547332764,-0.7770014405,-3.5888671875,-454.5897521973,9.6368513107,-0.3588676453,-119.6193695068
29,112326,-0.1202293932,-0.4785157740,95.7031631470,-0.7518793941,2.5122046471,610.1071777344,9.6392440796,0.2392768860,59.8144531250
30,112339,-0.1274071187,-0.7177725434,-23.9256782532,-0.7566645145,-0.4785120487,-299.0716857910,9.6141223907,-2.5121688843,-275.1445922852
31,112352,-0.1130516529,1.4355466366,215.3319244385,-0.7339350581,2.2729456425,275.1457824707,9.6284770966,1.4354705811,394.7639465332
32,112365,-0.1094627902,0.3588862717,-107.6660385132,-0.7375239134,-0.3588855267,-263.1831359863,9.6224956512,-0.5981445313,-203.3615112305
33,112378,-0.1106590778,-0.1196287572,-47.8515052795,-0.7626459599,-2.5122046471,-215.3319244385,9.6619787216,3.9483070374,454.6451721191
34,112391,-0.1082664952,0.2392582595,35.8887023926,-0.7578608394,0.4785120487,299.0716857910,9.6272811890,-3.4697532654,-741.8060302734
35,112404,-0.0986961871,0.9570308328,71.7772598267,-0.7578608394,0.0000000000,-47.8512077332,9.6488189697,2.1537780762,562.3531494141
36,112417,-0.1106590778,-1.1962890625,-215.3319854736,-0.7482904792,0.9570360184,95.7036056519,9.6488189697,0.0000000000,-215.3778076172
37,112430,-0.1010887623,0.9570315480,215.3320617676,-0.7447016239,0.3588855267,-59.8150520325,9.6452255249,-0.3593444824,-35.9344482422
38,112443,-0.1022850499,-0.1196287572,-107.6660308838,-0.7447016239,0.0000000000,-35.8885536194,9.6272811890,-1.7944335938,-143.5089111328
39,112456,-0.1094627902,-0.7177740335,-59.8145256042,-0.7566645145,-1.1962890625,-119.6289062500,9.6356554031,0.8374214172,263.1855163574
40,112469,-0.1106590778,-0.1196287572,59.8145256042,-0.7494868040,0.7177710533,191.4060211182,9.6368513107,0.1195907593,-71.7830657959
41,112482,-0.1226219684,-1.1962890625,-107.6660308838,-0.7411127687,0.8374035358,11.9632482529,9.6500158310,1.3164520264,119.6861267090
42,112495,-0.1238182560,-0.1196287572,107.6660308838,-0.7494868040,-0.8374035358,-167.4807128906,9.6141223907,-3.5893440247,-490.5796203613
43,112508,-0.1297997087,-0.5981453061,-47.8516540527,-0.7686274052,-1.9140601158,-107.6656570435,9.6057481766,-0.8374214172,275.1922607422
44,112521,-0.1226219684,0.7177740335,131.5919494629,-0.7662348151,0.2392590046,215.3319244385,9.6332626343,2.7514457703,358.8867187500
45,112534,-0.1070702076,1.5551761389,83.7402114868,-0.7614496946,0.4785120487,23.9253044128,9.6284770966,-0.4785537720,-322.9999694824
46,112547,-0.1058739200,0.1196287572,-143.5547332764,-0.7662348151,-0.4785120487,-95.7024154663,9.6536045074,2.5127410889,299.1294860840
47,112560,-0.0903221592,1.5551761389,143.5547332764,-0.7566645145,0.9570300579,143.5542144775,9.6524076462,-0.1196861267,-263.2427368164
48,112573,-0.0795555636,1.0766595602,-47.8516578674,-0.7458979487,1.0766565800,11.9626522064,9.6236925125,-2.8715133667,-275.1827392578
49,112586,-0.1178368106,-3.8281247616,-490.4784240723,-0.7817866206,-3.5888671875,-466.5523681641,9.6272811890,0.3588676453,323.0381164551
50,112599,-0.1082664952,0.9570315480,478.5156250000,-0.7626459599,1.9140660763,550.2933349609,9.6165142059,-1.0766983032,-143.5565948486
51,112612,-0.1142479405,-0.5981445313,-155.5176086426,-0.7435053587,1.9140601158,-0.0005960464,9.6524076462,3.5893440247,466.6042480469
52,112625,-0.1094627902,0.4785150290,107.6659622192,-0.7686274052,-2.5122046471,-442.6264953613,9.6141223907,-3.8285255432,-741.7869873047
53,112638,-0.1046776325,0.4785157740,0.0000745058,-0.7458979487,2.2729456425,478.5150756836,9.6224956512,0.8373260498,466.5851745605
54,112651,-0.1046776325,0.0000000000,-47.8515777588,-0.7554682493,-0.9570300579,-322.9975891113,9.6440296173,2.1533966064,131.6070556641
55,112664,-0.1046776325,0.0000000000,0.0000000000,-0.7554682493,0.0000000000,95.7030105591,9.6380481720,-0.5981445313,-275.1541137695
56,112677,-0.1190330982,-1.4355466366,-143.5546722412,-0.7542719245,0.1196324825,11.9632482529,9.6440296173,0.5981445313,119.6289062500
57,112690,-0.1321922839,-1.3159185648,11.9628076553,-0.7387201786,1.5551745892,143.5542144775,9.6260852814,-1.7944335938,-239.2578125000
58,112703,-0.1022850499,2.9907233715,430.6642150879,-0.7710199952,-3.2299816608,-478.5156250000,9.6320667267,0.5981445313,239.2578125000
59,112716,-0.1046776325,-0.2392582595,-322.9981689453,-0.7542719245,1.6748070717,490.4789123535,9.6380481720,0.5981445313,0.0000000000
60,112729,-0.1094627902,-0.4785157740,-23.9257526398,-0.7423090339,1.1962890625,-47.8518028259,9.6416368484,0.3588676453,-23.9276885986
61,112742,-0.1070702076,0.2392582595,71.7774047852,-0.7554682493,-1.3159215450,-251.2210693359,9.6320667267,-0.9570121765,-131.5879821777
62,112755,-0.1010887623,0.5981445313,35.8886260986,-0.7530756593,0.2392590046,155.5180511475,9.6548004150,2.2733688354,323.0381164551
63,112768,-0.0915184543,0.9570308328,35.8886299133,-0.7578608394,-0.4785180092,-71.7777023315,9.6332626343,-2.1537780762,-442.7146911621
64,112781,-0.1022850499,-1.0766595602,-203.3690490723,-0.7698237300,-1.1962890625,-71.7771072388,9.6284770966,-0.4785537720,167.5224304199
65,112794,-0.0974998996,0.4785150290,155.5174560547,-0.7458979487,2.3925781250,358.8867187500,9.6284770966,0.0000000000,47.8553771973
66,112807,-0.1106590778,-1.3159178495,-179.4432983398,-0.7387201786,0.7177770138,-167.4801177979,9.6189069748,-0.9570121765,-95.7012176514
67,112820,-0.1070702076,0.3588870168,167.4804992676,-0.7518793941,-1.3159215450,-203.3698577881,9.6308698654,1.1962890625,215.3301239014
68,112833,-0.0927147418,1.4355466366,107.6659698486,-0.7614496946,-0.9570300579,35.8891487122,9.6392440796,0.8374214172,-35.8867645264
69,112846,-0.1238182560,-3.1103515625,-454.5898437500,-0.7674311399,-0.5981445313,35.8885536194,9.6320667267,-0.7177352905,-155.5156707764
70,112859,-0.1034813449,2.0336911678,514.4042968750,-0.7530756593,1.4355480671,203.3692626953,9.6320667267,0.0000000000,71.7735290527
71,112872,-0.1130516529,-0.9570308328,-299.0722045898,-0.7578608394,-0.4785180092,-191.4066162109,9.5937852859,-3.8281440735,-382.8144226074
72,112885,-0.1202293932,-0.7177740335,23.9256801605,-0.7626459599,-0.4785120487,0.0005960464,9.6332626343,3.9477348328,777.5878906250
73,112898,-0.0903221592,2.9907233715,370.8497619629,-0.7458979487,1.6748011112,215.3313140869,9.6320667267,-0.1195907593,-406.7325744629
74,112911,-0.1118553653,-2.1533205509,-514.4044189453,-0.7542719245,-0.8373975754,-251.2198791504,9.6296739578,-0.2392768860,-11.9686126709
75,112924,-0.1058739200,0.5981445313,275.1465148926,-0.7518793941,0.2392530441,107.6650619507,9.6392440796,0.9570121765,119.6289062500
76,112937,-0.1046776325,0.1196287572,-47.8515777588,-0.7638422847,-1.1962890625,-143.5542144775,9.6559972763,1.6753196716,71.8307495117
77,112950,-0.1166405231,-1.1962890625,-131.5917816162,-0.7578608394,0.5981445313,179.4433593750,9.6404399872,-1.5557289124,-323.1048583984
78,112963,-0.1214256808,-0.4785157740,71.7773361206,-0.7578608394,0.0000000000,-59.8144531250,9.6248884201,-1.5551567078,0.0572204590
79,112976,-0.1106590778,1.0766602755,155.5176086426,-0.7566645145,0.1196324825,11.9632482529,9.6476230621,2.2734642029,382.8620910645
80,112989,-0.1034813449,0.7177733183,-35.8886947632,-0.7447016239,1.1962890625,107.6656570435,9.6165142059,-3.1108856201,-538.4349975586
81,113002,-0.1070702076,-0.3588862717,-107.6659622192,-0.7674311399,-2.2729516029,-346.9240722656,9.6129255295,-0.3588676453,275.2018127441
82,113015,-0.1094627902,-0.2392582595,11.9628019333,-0.7722162604,-0.4785120487,179.4439544678,9.6320667267,1.9141197205,227.2987365723
83,113028,-0.1130516529,-0.3588862717,-11.9628019333,-0.7435053587,2.8710901737,334.9602355957,9.6392440796,0.7177352905,-119.6384429932
84,113041,-0.1286034137,-1.5551761389,-119.6289901733,-0.7578608394,-1.4355480671,-430.6638488770,9.6117296219,-2.7514457703,-346.9181213379
85,113054,-0.1106590778,1.7944335938,334.9609985352,-0.7578608394,0.0000000000,143.5548095703,9.6272811890,1.5551567078,430.6602478027
86,113067,-0.1058739200,0.4785157740,-131.5917816162,-0.7710199952,-1.3159155846,-131.5915679932,9.6428327560,1.5551567078,0.0000000000
87,113080,-0.1010887623,0.4785157740,0.0000000000,-0.7542719245,1.6748070717,299.0722656250,9.6344585419,-0.8374214172,-239.2578125000
88,113093,-0.1022850499,-0.1196287572,-59.8144531250,-0.7482904792,0.5981445313,-107.6662597656,9.6236925125,-1.0766029358,-23.9181518555
89,113106,-0.1142479405,-1.1962890625,-107.6660308838,-0.7674311399,-1.9140660763,-251.2210693359,9.6344585419,1.0766029358,215.3205871582
90,113119,-0.0974998996,1.6748040915,287.1093444824,-0.7626459599,0.4785180092,239.2584075928,9.6380481720,0.3589630127,-71.7639923096
91,113132,-0.1082664952,-1.0766595602,-275.1463623047,-0.7638422847,-0.1196324825,-59.8150520325,9.6392440796,0.1195907593,-23.9372253418
92,113145,-0.0974998996,1.0766595602,215.3319244385,-0.7506830692,1.3159215450,143.5554046631,9.6416368484,0.2392768860,11.9686126709
93,113158,-0.1130516529,-1.5551754236,-263.1835021973,-0.7399165034,1.0766565800,-23.9264965057,9.6296739578,-1.1962890625,-143.5565948486
94,113171,-0.0986961871,1.4355466366,299.0722351074,-0.7590571046,-1.9140601158,-299.0716857910,9.6212997437,-0.8374214172,35.8867645264
95,113184,-0.1082664952,-0.9570308328,-239.2577514648,-0.7650385499,-0.5981445313,131.5915679932,9.6069440842,-1.4355659485,-59.8144531250
96,113197,-0.0915184543,1.6748040915,263.1835021973,-0.7614496946,0.3588855267,95.7030105591,9.6296739578,2.2729873657,370.8553466797
97,113210,-0.0998924747,-0.8374020457,-251.2206115723,-0.7542719245,0.7177770138,35.8891487122,9.6404399872,1.0766029358,-119.6384429932
98,113223,-0.1166405231,-1.6748049259,-83.7402877808,-0.7674311399,-1.3159215450,-203.3698577881,9.6117296219,-2.8710365295,-394.7639465332
99,113236,-0.1106590778,0.5981445313,227.2949523926,-0.7506830692,1.6748070717,299.0728759766,9.6153182983,0.3588676453,322.9904174805
100,113249,-0.1226219684,-1.1962890625,-179.4433593750,-0.7363275886,1.4355480671,-23.9259014130,9.6141223907,-0.1195907593,-47.8458404541
101,113262,-0.0998924747,2.2729494572,346.9238586426,-0.7554682493,-1.9140660763,-334.9614257813,9.6284770966,1.4354705811,155.5061340332
102,113275,-0.0963036045,0.3588870168,-191.4062500000,-0.7554682493,0.0000000000,191.4066162109,9.6404399872,1.1962890625,-23.9181518555
103,113288,-0.1034813449,-0.7177740335,-107.6661148071,-0.7566645145,-0.1196265221,-11.9626522064,9.6224956512,-1.7944335938,-299.0722656250
104,113301,-0.1022850499,0.1196295023,83.7403564453,-0.7482904792,0.8374035358,95.7030105591,9.6320667267,0.9571075439,275.1541137695
105,113314,-0.0951073170,0.7177733183,59.8143844604,-0.7458979487,0.2392530441,-59.8150520325,9.6536045074,2.1537780762,119.6670532227
106,113327,-0.0915184543,0.3588862717,-35.8887062073,-0.7470942140,-0.1196265221,-35.8879585266,9.6571931839,0.3588676453,-179.4910430908
107,113340,-0.0986961871,-0.7177733183,-107.6659622192,-0.7578608394,-1.0766625404,-95.7036056519,9.6189069748,-3.8286209106,-418.7488708496
108,113353,-0.1034813449,-0.4785157740,23.9257545471,-0.7674311399,-0.9570300579,11.9632482529,9.6284770966,0.9570121765,478.5633239746
109,113366,-0.0998924747,0.3588870168,83.7402801514,-0.7638422847,0.3588855267,131.5915679932,9.6296739578,0.1196861267,-83.7326049805
110,113379,-0.0986961871,0.1196287572,-23.9258270264,-0.7482904792,1.5551805496,119.6295013428,9.6440296173,1.4355659485,131.5879821777
111,113392,-0.1082664952,-0.9570308328,-107.6659622192,-0.7578608394,-0.9570360184,-251.2216644287,9.6117296219,-3.2299995422,-466.5565490723
112,113405,-0.1130516529,-0.4785157740,47.8515052795,-0.7482904792,0.9570360184,191.4072113037,9.6368513107,2.5121688843,574.2168579102
